"cardmarketId","quantity","name","set","setCode","cn","condition","language","isFirstEd","isReverseHolo","isSigned","price","comment","location","nameDE","nameES","nameFR","nameIT","rarity","listedAt"
"665671","7","Alolan Rattata","Pokémon GO","PGO","041","NM","Italian","","","","0.1","","","Alola-Rattfratz [Hyper Fang]","Rattata de Alola [Hyper Fang]","Rattata de Alola [Hyper Fang]","Rattata di Alola [Hyper Fang]","Common",""
"561476","5","Alolan Sandshrew","Islands Await You","sm2k","010","NM","Japanese","","","","0.84","","","Alolan Sandshrew [Defense Curl | Ice Ball]","Alolan Sandshrew [Defense Curl | Ice Ball]","Sabelette d'Alola [Defense Curl | Ice Ball]","Alolan Sandshrew [Defense Curl | Ice Ball]","Common",""
"468469","1","Alolan Vulpix","Sun & Moon Promos","SM-P","23","NM","Japanese","","","","14.99","","","Alolan Vulpix [Powder Snow | Icy Snow]","Alolan Vulpix [Powder Snow | Icy Snow]","Alolan Vulpix [Powder Snow | Icy Snow]","Alolan Vulpix [Powder Snow | Icy Snow]","Promo",""
"561216","1","Alolan Vulpix","Facing a New Trial","sm2+","013","NM","Japanese","","true","","5.97","","","Alolan Vulpix [Beacon | Icy Snow]","Alolan Vulpix [Beacon | Icy Snow]","Goupix d'Alola [Beacon | Icy Snow]","Alolan Vulpix [Beacon | Icy Snow]","Fixed",""
"561478","1","Alolan Vulpix","Islands Await You","sm2k","012","NM","Japanese","","","","2","","","Alolan Vulpix [Beacon | Icy Snow]","Alolan Vulpix [Beacon | Icy Snow]","Goupix d'Alola [Beacon | Icy Snow]","Alolan Vulpix [Beacon | Icy Snow]","Common",""
"673019","1","Alolan Vulpix V","Incandescent Arcana","s11a","022","NM","Japanese","","","","0.48","","","Alola-Vulpix V [White Drop | Frost Smash]","Vulpix de Alola V [White Drop | Frost Smash]","Goupix de Alola V [White Drop | Frost Smash]","Vulpix di Alola V [White Drop | Frost Smash]","Double Rare",""
"673404","1","Alolan Vulpix VSTAR","Incandescent Arcana","s11a","087","NM","Japanese","","","","7.48","","","Alola-Vulpix VSTAR [Snow Mirage | Silvery Snow Star]","Vulpix de Alola V-ASTRO [Snow Mirage | Silvery Snow Star]","Goupix de Alola VSTAR [Snow Mirage | Silvery Snow Star]","Vulpix di Alola V ASTRO [Snow Mirage | Silvery Snow Star]","Secret Rare",""
"561578","1","Altar of the Moone","Strength Expansion Pack Sun & Moon","sm1+","050","NM","Japanese","","true","","0.32","","","Mondscheiben-Podium","Altar de la Luna","Autel de la Lune","Altare Lunare","Fixed",""
"561578","1","Altar of the Moone","Strength Expansion Pack Sun & Moon","sm1+","050","NM","Japanese","","","","0.32","","","Mondscheiben-Podium","Altar de la Luna","Autel de la Lune","Altare Lunare","Fixed",""
"560146","1","Altar of the Sunne","GX Battle Boost","sm4+","113","NM","Japanese","","true","","2.47","","","Sonnenkreis-Podium","Altar del Sol","Autel du Soleil","Altare Solare","Fixed",""
"551481","1","Altaria","GX Ultra Shiny","sm8b","197","NM","Japanese","","","","5.97","","","Altaria [Fight Song | Pierce]","Altaria [Fight Song | Pierce]","Altaria [Fight Song | Pierce]","Altaria [Fight Song | Pierce]","Secret Rare",""
"784363","1","Altaria","Rulers of the Heavens","ADV3","043","PL","Japanese","true","","","5.5","","","Altaria [Dragon Dance | Dragon Song]","Altaria [Dragon Dance | Dragon Song]","Altaria [Dragon Dance | Dragon Song]","Altaria [Dragon Dance | Dragon Song]","Holo Rare",""
"550981","1","Altaria","GX Ultra Shiny","sm8b","097","NM","Japanese","","true","","2.48","","","Altaria [Fight Song | Pierce]","Altaria [Fight Song | Pierce]","Altaria [Fight Song | Pierce]","Altaria [Fight Song | Pierce]","Fixed",""
"687756","3","Altaria","VSTAR Universe","s12a","194","NM","Japanese","","","","2.09","","","Altaria [Lockgesang | Gleiten]","Altaria [Trino Tentador | Planeo]","Altaria [Chant Tentant | Glissement]","Altaria [Melodia Allettante | Aliante]","Illustration Rare",""
"563653","12","Altaria","Emerald Break","XY6","044","NM","Japanese","true","","","1.78","","","Altaria [Song of Echoes | Midnight Eyes]","Altaria [Song of Echoes | Midnight Eyes]","Altaria [Song of Echoes | Midnight Eyes]","Altaria [Song of Echoes | Midnight Eyes]","Common",""
"550981","13","Altaria","GX Ultra Shiny","sm8b","097","NM","Japanese","","","","0.52","","","Altaria [Fight Song | Pierce]","Altaria [Fight Song | Pierce]","Altaria [Fight Song | Pierce]","Altaria [Fight Song | Pierce]","Fixed",""
"673055","1","Altaria","Incandescent Arcana","s11a","057","NM","Japanese","","true","","0.29","","","Altaria [Magical Echo | Blasting Wind]","Altaria [Magical Echo | Blasting Wind]","Altaria [Magical Echo | Blasting Wind]","Altaria [Magical Echo | Blasting Wind]","Uncommon",""
"682190","3","Altaria","Silver Tempest","SIT","143","NM","Italian","","","","0.1","","","Altaria [Magical Echo | Blasting Wind]","Altaria [Magical Echo | Blasting Wind]","Altaria [Magical Echo | Blasting Wind]","Altaria [Magical Echo | Blasting Wind]","Uncommon",""
"725240","13","Altaria","Obsidian Flames","OBF","160","NM","Italian","","","","0.1","","","Altaria [Glide | Soothing Lullaby]","Altaria [Glide | Soothing Lullaby]","Altaria [Glide | Soothing Lullaby]","Altaria [Glide | Soothing Lullaby]","Uncommon",""
"794507","7","Altaria","Standard Series Promos","SSP","134","NM","Italian","","","","0.1","","","Altaria [Humming Charge | Cotton Wings]","Altaria [Humming Charge | Cotton Wings]","Altaria [Humming Charge | Cotton Wings]","Altaria [Humming Charge | Cotton Wings]","Uncommon",""
"724039","1","Altaria","Ruler of the Black Flame","sv3","086","NM","Japanese","","","","0.1","","","Altaria [Glide | Soothing Lullaby]","Altaria [Glide | Soothing Lullaby]","Altaria [Glide | Soothing Lullaby]","Altaria [Glide | Soothing Lullaby]","Uncommon",""
"741910","1","Altaria ex","Future Flash","sv4M","083","NM","Japanese","","","","2.85","","","Altaria ex [Humming Heal | Light Pulse]","Altaria ex [Humming Heal | Light Pulse]","Altaria ex [Humming Heal | Light Pulse]","Altaria ex [Humming Heal | Light Pulse]","Ultra Rare",""
"741873","9","Altaria ex","Future Flash","sv4M","046","NM","Japanese","","","","0.38","","","Altaria ex [Humming Heal | Light Pulse]","Altaria ex [Humming Heal | Light Pulse]","Altaria ex [Humming Heal | Light Pulse]","Altaria ex [Humming Heal | Light Pulse]","Double Rare",""
"559061","1","Altaria GX","Sky-Splitting Charisma","sm7","100","NM","Japanese","","","","7.98","","","Altaria GX [Bright Tone | Sonic Edge | Euphoria GX]","Altaria GX [Bright Tone | Sonic Edge | Euphoria GX]","Altaria GX [Bright Tone | Sonic Edge | Euphoria GX]","Altaria GX [Bright Tone | Sonic Edge | Euphoria GX]","Secret Rare",""
"559022","5","Altaria GX","Sky-Splitting Charisma","sm7","061","NM","Japanese","","","","2.98","","","Altaria GX [Bright Tone | Sonic Edge | Euphoria GX]","Altaria GX [Bright Tone | Sonic Edge | Euphoria GX]","Altaria GX [Bright Tone | Sonic Edge | Euphoria GX]","Altaria GX [Bright Tone | Sonic Edge | Euphoria GX]","Double Rare",""
"698647","1","Altaria Lv.42","Dawn Dash","DP4d","","PL","Japanese","","","","2.6","","","Altaria Lv.42 [Dragonbreath | Cotton Cloud]","Altaria Lv.42 [Dragonbreath | Cotton Cloud]","Altaria Lv.42 [Dragonbreath | Cotton Cloud]","Altaria Lv.42 [Dragonbreath | Cotton Cloud]","Rare",""
"698647","1","Altaria Lv.42","Dawn Dash","DP4d","","PL","Japanese","true","","","0.49","","","Altaria Lv.42 [Dragonbreath | Cotton Cloud]","Altaria Lv.42 [Dragonbreath | Cotton Cloud]","Altaria Lv.42 [Dragonbreath | Cotton Cloud]","Altaria Lv.42 [Dragonbreath | Cotton Cloud]","Rare",""
"805487","3","Amarys","Prismatic Evolutions","PRE","093","NM","Italian","","","","0.05","","","Erin","Nerina","Nérine","Erin","Common",""
"803286","2","Amarys","Terastal Festival ex","sv8a","173","NM","Japanese","","","","0.02","","","Erin","Nerina","Nérine","Erin","Fixed",""
"564080","10","Amaura","Rising Fist","XY3","025","NM","Japanese","true","","","4.49","","","Amaura [Stampede | Aurora Beam]","Amaura [Stampede | Aurora Beam]","Amaura [Stampede | Aurora Beam]","Amaura [Stampede | Aurora Beam]","Common",""
"850600","26","Ambipom","Inferno X","m2","092","NM","Japanese","","","","1.5","","","Ambidiffel [Slap | Dual Tail]","Ambipom [Slap | Dual Tail]","Capidextre [Slap | Dual Tail]","Ambipom [Slap | Dual Tail]","Illustration Rare",""
"674155","8","Ambipom","Lost Origin","LOR","145","NM","Italian","","","","0.1","","","Ambidiffel [All-You-Can-Grab | Knock Off]","Ambipom [All-You-Can-Grab | Knock Off]","Capidextre [All-You-Can-Grab | Knock Off]","Ambipom [All-You-Can-Grab | Knock Off]","Uncommon",""
"740685","1","Ambipom","Paradox Rift","PAR","146","NM","Italian","","","","0.1","","","Ambidiffel [Collect | Hand Fling]","Ambipom [Collect | Hand Fling]","Capidextre [Collect | Hand Fling]","Ambipom [Collect | Hand Fling]","Uncommon",""
"769312","5","Ambipom","Twilight Masquerade","TWM","138","NM","Italian","","","","0.1","","","Ambidiffel [Wicked Tail | Gentle Slap]","Ambipom [Wicked Tail | Gentle Slap]","Capidextre [Wicked Tail | Gentle Slap]","Ambipom [Wicked Tail | Gentle Slap]","Uncommon",""
"665281","4","Ambipom","Pokémon GO","PGO","057","NM","Italian","","","","0.05","","","Ambidiffel [Primate Dexterity | Full Tilt Fling]","Ambipom [Primate Dexterity | Full Tilt Fling]","Capidextre [Primate Dexterity | Full Tilt Fling]","Ambipom [Primate Dexterity | Full Tilt Fling]","Common",""
"664615","2","Ambipom","Pokémon GO Enhanced Expansion Pack","s10b","058","NM","Japanese","","","","0.05","","","Ambidiffel [Primate Dexterity | Full Tilt Fling]","Ambipom [Primate Dexterity | Full Tilt Fling]","Capidextre [Primate Dexterity | Full Tilt Fling]","Ambipom [Primate Dexterity | Full Tilt Fling]","Common",""
"562623","11","Amoonguss","Fever-Burst Fighter","XY11f","005","NM","Japanese","true","","","0.35","","","Amoonguss [Crazy Spore | Strange Reaction]","Amoonguss [Crazy Spore | Strange Reaction]","Amoonguss [Crazy Spore | Strange Reaction]","Amoonguss [Crazy Spore | Strange Reaction]","Uncommon",""
"682053","5","Amoonguss","Silver Tempest","SIT","012","NM","Italian","","","","0.15","","","Hutsassa [Surprise Spores | Hypno Hammer]","Amoonguss [Surprise Spores | Hypno Hammer]","Gaulet [Surprise Spores | Hypno Hammer]","Amoonguss [Surprise Spores | Hypno Hammer]","Rare",""
"801237","1","Amoonguss ex","Generations Start Decks","svM","010","NM","Japanese","","","","1.96","","","Hutsassa ex [Spore Ball | Mushroom Swing]","Amoonguss ex [Spore Ball | Mushroom Swing]","Gaulet ex [Spore Ball | Mushroom Swing]","Amoonguss ex [Spore Ball | Mushroom Swing]","Fixed",""
"558675","4","Ampharos","Super-Burst Impact","sm8","036","NM","Japanese","","","","0.98","","","Ampharos [Unseen Flash | Split Bomb]","Ampharos [Unseen Flash | Split Bomb]","Ampharos [Unseen Flash | Split Bomb]","Ampharos [Unseen Flash | Split Bomb]","Rare",""
"587846","1","Ampharos","Start Deck 100","sI100","136","NM","Japanese","","","","0.97","","","Ampharos [Thunder Shock | Searchlight Tail]","Ampharos [Thunder Shock | Searchlight Tail]","Ampharos [Thunder Shock | Searchlight Tail]","Ampharos [Thunder Shock | Searchlight Tail]","Fixed",""
"692926","1","Ampharos ex","ex Starter Set Fuecoco & Ampharos ex","svAL","007","NM","Japanese","","","","2.24","","","Ampharos ex [Electro Ball | Lightning Tail]","Ampharos ex [Electro Ball | Lightning Tail]","Pharamp ex [Electro Ball | Lightning Tail]","Ampharos ex [Electro Ball | Lightning Tail]","Fixed",""
"558627","8","Ampharos GX","Dark Order","sm8a","053","NM","Japanese","","","","10.99","","","Ampharos GX [Power Recharge | Impact Bolt | Electrical GX]","Ampharos GX [Power Recharge | Impact Bolt | Electrical GX]","Ampharos GX [Power Recharge | Impact Bolt | Electrical GX]","Ampharos GX [Power Recharge | Impact Bolt | Electrical GX]","Secret Rare",""
"558627","1","Ampharos GX","Dark Order","sm8a","053","EX","Japanese","","","","8.79","","","Ampharos GX [Power Recharge | Impact Bolt | Electrical GX]","Ampharos GX [Power Recharge | Impact Bolt | Electrical GX]","Ampharos GX [Power Recharge | Impact Bolt | Electrical GX]","Ampharos GX [Power Recharge | Impact Bolt | Electrical GX]","Secret Rare",""
"558580","2","Ampharos GX","Dark Order","sm8a","006","NM","Japanese","","","","2.49","","","Ampharos GX [Power Recharge | Impact Bolt | Electrical GX]","Ampharos GX [Power Recharge | Impact Bolt | Electrical GX]","Ampharos GX [Power Recharge | Impact Bolt | Electrical GX]","Ampharos GX [Power Recharge | Impact Bolt | Electrical GX]","Double Rare",""
"563586","1","Ampharos Spirit Link","Bandit Ring","XY7","074","NM","Japanese","true","","","2.88","","","Ampharos' Geistesbund","Vínculo Espiritual de Ampharos","Lien Spirituel Pharamp","Legame Mentale con Ampharos","Uncommon",""
"480699","1","Ampharos V","Legendary Heartbeat","s3a","14","NM","Japanese","","","","0.99","","","Ampharos V [Dazzle Blast | Damaging Spark]","Ampharos V [Dazzle Blast | Damaging Spark]","Ampharos V [Dazzle Blast | Damaging Spark]","Ampharos V [Dazzle Blast | Damaging Spark]","Double Rare",""
"793532","96","Amulet of Hope","Super Electric Breaker","sv8","098","NM","Japanese","","","","0.3","","","Amulett der Hoffnung","Amuleto Esperanza","Amulette de l'Espoir","Amuleto della Speranza","ACE Rare",""
"760770","2","Ancient Booster Energy Capsule","Temporal Forces","TEF","140","NM","Italian","","","","0.1","","","Energiekapsel aus der Vergangenheit","Tanque de Energía Potenciadora del Pasado","Capsule Énergie Booster Temps Passé","Capsula energetica Tempo Passato","Uncommon",""
"752846","5","Ancient Booster Energy Capsule","Wild Force","sv5K","065","NM","Japanese","","","","0.08","","","Energiekapsel aus der Vergangenheit","Tanque de Energía Potenciadora del Pasado","Capsule Énergie Booster Temps Passé","Capsula energetica Tempo Passato","Uncommon",""
"803270","1","Ancient Booster Energy Capsule","Terastal Festival ex","sv8a","157","NM","Japanese","","","","0.04","","","Energiekapsel aus der Vergangenheit","Tanque de Energía Potenciadora del Pasado","Capsule Énergie Booster Temps Passé","Capsula energetica Tempo Passato","Fixed",""
"560133","1","Ancient Crystal","GX Battle Boost","sm4+","100","NM","Japanese","","true","","3.74","","","Ewiger Kristall","Cristal Antiguo","Cristal Antique","Antico Cristallo","Fixed",""
"276158","1","Ancient Technical Machine","EX Hidden Legends","HL","84","NM","Italian","","true","","3","","","Antike Technische Maschine [Eis]","Ancient Technical Machine [Ice]","Machine Technique Ancienne [Glace]","Antico Macchinario Tecnico [Ghiaccio]","Uncommon",""
"747632","1","Annihilape","Shiny Treasure ex","sv4a","278","NM","Japanese","","","","0.74","","","Epitaff [Rage Fist | Dynamite Punch]","Annihilape [Rage Fist | Dynamite Punch]","Courrousinge [Rage Fist | Dynamite Punch]","Annihilape [Rage Fist | Dynamite Punch]","Holo Rare",""
"751584","4","Annihilape","Paldean Fates","PAF","047","NM","Italian","","","","0.15","","","Epitaff [Rage Fist | Dynamite Punch]","Annihilape [Rage Fist | Dynamite Punch]","Courrousinge [Rage Fist | Dynamite Punch]","Annihilape [Rage Fist | Dynamite Punch]","Rare",""
"746484","10","Annihilape","Shiny Treasure ex","sv4a","102","NM","Japanese","","","","0.15","","","Epitaff [Rage Fist | Dynamite Punch]","Annihilape [Rage Fist | Dynamite Punch]","Courrousinge [Rage Fist | Dynamite Punch]","Annihilape [Rage Fist | Dynamite Punch]","Fixed",""
"794416","8","Annihilape","Standard Series Promos","SSP","100","NM","Italian","","","","0.1","","","Epitaff [Tantrum | Destined Fight]","Annihilape [Tantrum | Destined Fight]","Courrousinge [Tantrum | Destined Fight]","Annihilape [Tantrum | Destined Fight]","Uncommon",""
"793496","1","Annihilape","Super Electric Breaker","sv8","062","NM","Japanese","","","","0.1","","","Epitaff [Tantrum | Destined Fight]","Annihilape [Tantrum | Destined Fight]","Courrousinge [Tantrum | Destined Fight]","Annihilape [Tantrum | Destined Fight]","Uncommon",""
"707654","2","Annihilape ex","Snow Hazard","sv2P","087","NM","Japanese","","","","2.33","","","Epitaff ex [Angry Grudge | Seismic Toss]","Annihilape ex [Angry Grudge | Seismic Toss]","Courrousinge ex [Angry Grudge | Seismic Toss]","Annihilape ex [Angry Grudge | Seismic Toss]","Ultra Rare",""
"705273","34","Annihilape ex","Snow Hazard","sv2P","040","NM","Japanese","","","","0.3","","","Epitaff ex [Angry Grudge | Seismic Toss]","Annihilape ex [Angry Grudge | Seismic Toss]","Courrousinge ex [Angry Grudge | Seismic Toss]","Annihilape ex [Angry Grudge | Seismic Toss]","Double Rare",""
"765726","1","Anorith","World Champions Pack","WCP","051","EX","Japanese","true","","","1.49","","","Anorith [Solid Shell | Fury Cutter]","Anorith [Solid Shell | Fury Cutter]","Anorith [Solid Shell | Fury Cutter]","Anorith [Solid Shell | Fury Cutter]","Uncommon",""
"562585","15","Anorith","Cruel Traitor","XY11c","026","NM","Japanese","true","","","0.39","","","Anorith [Restored Barrier | X-Scissor]","Anorith [Restored Barrier | X-Scissor]","Anorith [Restored Barrier | X-Scissor]","Anorith [Restored Barrier | X-Scissor]","Common",""
"682142","3","Anorith","Silver Tempest","SIT","095","NM","Italian","","","","0.1","","","Anorith [Fossil Drop]","Anorith [Fossil Drop]","Anorith [Fossil Drop]","Anorith [Fossil Drop]","Uncommon",""
"680188","1","Anorith","Paradigm Trigger","s12","049","NM","Japanese","","","","0.05","","","Anorith [Fossil Drop]","Anorith [Fossil Drop]","Anorith [Fossil Drop]","Anorith [Fossil Drop]","Common",""
"838029","1","Antique Cover Fossil","Black Bolt JP: Additionals","xsv11B","080","NM","Japanese","","true","","0.19","","","Antikes Schildfossil","Fósil Tapa Antiguo","Fossile Plaque Ancien","Vecchio Fossiltappo","Common",""
"521965","1","Appletun","Shiny Star V","s4a","213","NM","Japanese","","","","1.48","","","Appletun [Delicious Aroma | Solar Beam]","Appletun [Delicious Aroma | Solar Beam]","Appletun [Delicious Aroma | Solar Beam]","Appletun [Delicious Aroma | Solar Beam]","Secret Rare",""
"574169","3","Appletun","Evolving Skies","EVS","121","NM","Italian","","","","0.15","","","Schlapfel [Zäher Schleim | Kampf-Tackle]","Appletun [Mucosidad Espesa | Placaje Lucha]","Dratatin [Mucus Épais | Charge Combative]","Appletun [Mucosa Densa | Azione da Combattente]","Rare",""
"794513","5","Appletun","Standard Series Promos","SSP","140","NM","Italian","","","","0.1","","","Schlapfel [Melting Sweetness | Wild Tackle]","Appletun [Melting Sweetness | Wild Tackle]","Dratatin [Melting Sweetness | Wild Tackle]","Appletun [Melting Sweetness | Wild Tackle]","Uncommon",""
"571709","1","Appletun","Blue Sky Stream","s7R","051","NM","Japanese","","","","0.1","","","Schlapfel [Zäher Schleim | Kampf-Tackle]","Appletun [Mucosidad Espesa | Placaje Lucha]","Dratatin [Mucus Épais | Charge Combative]","Appletun [Mucosa Densa | Azione da Combattente]","Uncommon",""
